Electorate,Address 1, Address 2,ACT New Zealand,Advance NZ,Aotearoa Legalise Cannabis Party,Green Party,HeartlandNZ,Labour Party,Māori Party,National Party,New Conservative,New Zealand First Party,NZ Outdoors Party,ONE Party,Social Credit,Sustainable New Zealand Party,TEA Party,The Opportunities Party (TOP),Vision New Zealand,Total Valid Party Votes,Informal Party Votes
Tāmaki Makaurau 68,,"Onehunga Primary School Hall, 122 Arthur Street",0,0,0,0,0,9,3,3,0,0,0,0,0,0,0,0,0,15,0
Tāmaki Makaurau 68,,"Te Papapa School Hall, 219 Mt Smart Road",1,0,0,2,0,22,2,2,2,1,0,0,0,0,0,0,0,32,0
Tāmaki Makaurau 68,One Tree Hill,"Oranga School Hall (Maroa Road entrance), 21 Rangipawa Road",0,1,0,2,0,12,6,0,0,0,0,0,0,0,0,1,0,22,0
Tāmaki Makaurau 68,,"St Oswald's Anglican Church Hall, 193 Campbell Road",1,0,0,1,0,5,0,2,0,2,0,0,0,0,0,0,0,11,0
Tāmaki Makaurau 68,Penrose,"One Tree Hill College, 421-451 Great South Road",1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,10,0
Tāmaki Makaurau 68,Royal Oak,"Royal Oak Intermediate School Hall, 74 Symonds Street (Trafalgar Street entrance)",1,0,0,2,0,6,3,2,0,1,0,0,0,0,0,0,0,15,0
Tāmaki Makaurau 68,,"Royal Oak Primary School Hall, Chandler Avenue (663 Manukau Road entrance)",0,0,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,7,0
Tāmaki Makaurau 68,Balmoral,"Mt Eden War Memorial Hall, 487-489 Dominion Road",0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,8,0
Tāmaki Makaurau 68,,"Grey Lynn Community Centre, 510 Richmond Road",0,1,0,8,0,19,4,1,1,0,0,0,0,0,0,2,0,36,1
Tāmaki Makaurau 68,,"Grey Lynn Library Hall, 474 Great North Road",0,0,0,7,0,8,5,0,0,2,0,0,0,0,0,1,0,23,0
Tāmaki Makaurau 68,,"Newton Central School, 15-19 Monmouth Street",1,0,0,0,0,4,2,0,0,1,0,0,0,0,0,0,0,8,0
Tāmaki Makaurau 68,Kingsland,"Congregational Christian Church of Samoa, 50 Bond Street",0,1,0,3,0,4,3,2,1,0,0,0,0,0,0,0,0,14,0
Tāmaki Makaurau 68,,"Kowhai Intermediate School, 26 Onslow Road",0,1,0,2,0,6,2,1,0,4,0,0,0,0,0,0,0,16,0
Tāmaki Makaurau 68,Mt Albert,"Gladstone Primary School Staff Room, 120 Carrington Road Entrance",0,0,0,6,0,8,2,0,0,0,0,0,0,0,0,0,0,16,0
Tāmaki Makaurau 68,,"Mt Albert Presbyterian Church Hall, 14 Mt Albert Road",0,0,0,2,0,6,1,0,0,1,0,0,0,0,0,0,0,10,0
Tāmaki Makaurau 68,,"Mt Albert Senior Citizens' Hall, 3B Wairere Ave",0,0,0,4,0,3,1,0,0,1,0,0,0,0,0,1,0,10,0
Tāmaki Makaurau 68,,"Rossgrove Chapel, 12 Rossgrove Terrace",0,0,0,3,0,4,2,1,0,0,0,0,0,0,0,1,0,11,0
Tāmaki Makaurau 68,,"Salvation Army Community Church Hall, 218 Mt Albert Road (Duncan Avenue entrance)",0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,8,0
Tāmaki Makaurau 68,,"Te Kura Kaupapa Māori o Ngā Maungarongo, 140 Haverstock Road",0,0,0,1,0,5,2,1,0,1,0,0,0,0,0,0,0,10,0
Tāmaki Makaurau 68,Mt Eden,"Good Shepherd Parish Hall, 30 Telford Avenue",0,0,0,1,0,3,1,0,1,1,0,0,0,0,0,1,0,8,0
Tāmaki Makaurau 68,Ōwairaka,"Owairaka District School Hall, 113 Richardson Road",0,0,0,2,0,7,1,1,0,1,0,0,0,0,0,0,0,12,0
Tāmaki Makaurau 68,Point Chevalier,"Church@onetwosix Hall, 126 Point Chevalier Road",1,0,0,1,0,9,4,1,0,2,0,0,0,0,0,1,0,19,0
Tāmaki Makaurau 68,,"Point Chevalier Primary School, 7 Te Ra Road",1,0,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,9,0
Tāmaki Makaurau 68,,"Edendale Primary School Hall, 419 Sandringham Road",0,0,0,4,0,4,0,1,0,2,0,0,0,0,0,0,0,11,0
Tāmaki Makaurau 68,Western Springs,"Greek Community and Orthodox Parish of Auckland and Districts Hall, 106-108 Western Springs Road",0,0,0,4,0,18,1,2,0,2,0,0,0,0,0,2,0,29,0
Tāmaki Makaurau 68,Westmere,"Westmere School, 81 Garnet Road",0,0,0,2,0,7,3,0,0,0,0,0,0,0,0,0,0,12,0
Tāmaki Makaurau 68,Blockhouse Bay,"Blockhouse Bay Community Church, 76 Dundale Avenue",0,2,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,7,0
Tāmaki Makaurau 68,Hillsborough,"Hillsborough Primary School, 18 Belfast Street",0,0,0,0,0,7,1,2,0,0,0,0,0,0,0,0,0,10,0
Tāmaki Makaurau 68,,"Lynfield College School, 191 White Swan Road (main entrance)",0,0,0,1,0,4,3,1,0,1,0,0,0,0,0,0,0,10,0
Tāmaki Makaurau 68,,"Lynfield Tennis Club, 18 The Avenue",0,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,7,0
Tāmaki Makaurau 68,,"Christ The King School Hall, 288 Richardson Road",0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,9,0
Tāmaki Makaurau 68,,"Dominion Road School, 14 Quest Terrace",0,0,1,1,0,3,1,0,0,1,0,0,0,0,0,1,0,8,0
Tāmaki Makaurau 68,,"Hay Park School, 670 Richardson Road",0,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,12,0
Tāmaki Makaurau 68,,"Mt Roskill War Memorial Hall, Anzac Room, 13 May Road",0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,10,1
Tāmaki Makaurau 68,,"St Giles Presbyterian Church, 1207 Dominion Road",0,0,0,0,0,6,1,0,0,1,0,0,0,0,0,0,0,8,0
Tāmaki Makaurau 68,,"St Therese Catholic Church, 463 Mt Albert Road",0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,1,0,6,0
Tāmaki Makaurau 68,,"Tri-Star Gymnastic Club Incorporated, 55 Arundel Street",2,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,7,0
Tāmaki Makaurau 68,,"Wesley Community Centre, Tarapunga Room, 74 Sandringham Road Extension",0,1,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,7,0
Tāmaki Makaurau 68,,"Wesley Intermediate School, 778 Sandringham Road Extension",0,0,0,1,0,4,1,0,0,1,0,0,0,0,0,0,0,7,0
Tāmaki Makaurau 68,,"Wesley Primary School, 24 Potter Avenue",0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,0
Tāmaki Makaurau 68,New Windsor,"New Windsor School, 185 New Windsor Road (64 Peter Buck Road entrance)",0,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,10,0
Tāmaki Makaurau 68,Three Kings,"Fickling Convention Centre, Hillsborough Room, 546 Mt Albert Road",0,0,0,0,0,4,4,2,0,1,0,0,0,0,0,0,0,11,0
Tāmaki Makaurau 68,,"Three Kings School, 944 Mt Eden Road",0,0,0,4,0,6,0,0,0,1,0,0,0,0,0,0,0,11,0
Tāmaki Makaurau 68,Avondale,"Avondale Baptist Church Hall, 1288 New North Road",0,0,0,1,0,9,0,0,0,3,0,0,0,0,0,0,0,13,0
Tāmaki Makaurau 68,,"Avondale Community Centre, 99 Rosebank Road",1,1,0,3,0,7,3,0,0,4,0,0,0,0,0,1,0,20,0
Tāmaki Makaurau 68,,"Avondale Primary School, 4 Crayford Street West",0,2,0,2,0,9,2,0,0,1,0,0,0,0,0,0,0,16,0
Tāmaki Makaurau 68,Blockhouse Bay,"Blockhouse Bay Baptist Church, 504 Blockhouse Bay Road",0,0,0,0,0,5,1,0,2,0,0,0,0,0,0,0,0,8,0
Tāmaki Makaurau 68,,"Glenavon School, 340 Blockhouse Bay Road",0,0,0,0,0,10,4,1,0,1,0,0,0,0,0,0,0,16,0
Tāmaki Makaurau 68,Green Bay,"Green Bay Community House, 1 Barron Drive",1,0,0,2,0,5,0,0,0,1,0,0,0,0,0,1,0,10,0
Tāmaki Makaurau 68,,"Green Bay Primary School, 131 Godley Road",0,0,0,5,0,7,1,0,0,1,0,0,0,0,0,0,0,14,0
Tāmaki Makaurau 68,Henderson,"Henderson Valley Primary School, 389 Henderson Valley Road",0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,11,0
Tāmaki Makaurau 68,Huia,"Huia Hall, 1253 Huia Road",1,0,0,2,0,10,1,0,0,2,0,0,0,0,0,0,0,16,1
Tāmaki Makaurau 68,Laingholm,"Laingholm Primary School, 54 Victory Road",1,0,1,1,0,6,0,3,0,2,0,0,0,0,0,0,0,14,0
Tāmaki Makaurau 68,New Lynn,"Arahoe Primary School Hall (11 Grandison Crescent entrance), 9-11 Arahoe Road",0,0,0,3,0,10,2,2,0,1,0,0,0,0,0,1,1,20,0
Tāmaki Makaurau 68,,"Dayspring Trust Hall, 2 Seabrook Avenue",0,0,0,2,0,6,3,1,0,2,0,0,0,0,0,0,0,14,1
Tāmaki Makaurau 68,,"Fruitvale School, 40 Fruitvale Road",0,1,1,4,0,8,2,1,0,2,0,0,0,0,0,0,0,19,0
Tāmaki Makaurau 68,,"Lynn Mall (former House of Travel shop), 3058 Great North Road",0,0,0,1,0,8,4,2,0,1,0,0,0,0,0,1,0,17,0
Tāmaki Makaurau 68,,"New Lynn Sea Scout Hall, 37 Margan Avenue",0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,1,0,8,0
Tāmaki Makaurau 68,,"Salvation Army Church Hall, 32 Delta Avenue",0,0,0,3,0,8,2,5,0,0,0,0,0,0,0,0,0,18,0
Tāmaki Makaurau 68,Oratia,"Oratia District School, 1 Shaw Road",0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,6,0
Tāmaki Makaurau 68,Piha,"Barnett Hall, 2 North Piha Road",1,0,0,2,0,9,2,2,0,1,0,0,0,0,0,1,0,18,0
Tāmaki Makaurau 68,Titirangi,"Titirangi War Memorial Hall, 500 South Titirangi Road",0,0,0,2,0,6,0,2,0,2,0,0,0,0,0,0,0,12,0
Tāmaki Makaurau 68,Waiatarua,"Waiatarua Community Hall, 911 West Coast Road",0,0,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,7,0
Tāmaki Makaurau 68,,"Stand Children's Services, 1-9 Pigeon Mountain Road",0,0,0,1,0,10,1,3,0,1,0,0,0,0,0,0,0,16,0
Tāmaki Makaurau 68,Highland Park,"Masonic Centre, 3 Highland Park Drive",0,0,1,2,0,9,7,2,0,2,0,0,0,0,0,0,0,23,0
Tāmaki Makaurau 68,,"Howick Library Fencible Room, 25 Uxbridge Road",0,1,0,0,0,10,0,1,0,0,0,0,0,0,0,1,0,13,0
Tāmaki Makaurau 68,,"Owairoa Primary School, Corner Wellington & Nelson Streets",1,1,0,2,0,9,4,3,0,0,0,0,0,0,0,0,0,20,0
Tāmaki Makaurau 68,Pakuranga,"Anchorage Park Primary School, 16 Swan Crescent",0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,6,0
Tāmaki Makaurau 68,,"Edgewater College, 32 Edgewater Drive",0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,6,0
Tāmaki Makaurau 68,,"Elm Park School, 46 Gossamer Drive",1,0,0,1,0,14,2,0,0,0,0,0,0,0,0,0,0,18,0
Tāmaki Makaurau 68,,"Farm Cove Intermediate School, 14-16 Butley Drive",0,0,0,0,0,5,1,1,0,2,0,0,0,0,0,1,0,10,0
Tāmaki Makaurau 68,,"Pakuranga College, 176-180 Pigeon Mountain Road",0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,8,0
Tāmaki Makaurau 68,,"Pakuranga Community Centre, 346 Pakuranga Road",0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,6,0
Tāmaki Makaurau 68,,"Pakuranga Heights Primary School, 77 Udys Road",0,0,0,1,0,5,1,1,1,0,0,0,0,0,0,0,0,9,0
Tāmaki Makaurau 68,,"Pakuranga Plaza, next to ANZ Bank outside the Plaza, 10 Aylesbury Street",0,0,1,2,0,19,5,1,1,1,0,0,0,0,0,0,0,30,1
Tāmaki Makaurau 68,,"Pakuranga Recreation & Youth Centre, 13c Reeves Road",0,1,0,1,0,8,0,0,0,0,0,0,0,0,0,0,1,11,0
Tāmaki Makaurau 68,,"Riverhills Primary School, 13 Waikaremoana Place",0,0,0,2,0,7,2,0,0,1,0,0,0,0,0,1,0,13,0
Tāmaki Makaurau 68,,"Sunnyhills Primary School, 17 The Crest",1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,6,0
Tāmaki Makaurau 68,Ōtāhuhu,"Fairburn School, 10 Pukeora Road",0,0,0,2,0,12,1,0,0,0,0,0,0,0,0,0,0,15,0
Tāmaki Makaurau 68,,"Otahuhu College, 74-78 Mangere Road",0,1,0,1,0,17,2,0,0,1,0,0,0,0,0,0,0,22,0
Tāmaki Makaurau 68,,"Otahuhu Community Hall, 10 High Street",0,1,0,1,0,18,2,1,0,2,0,0,0,0,0,1,0,26,1
Tāmaki Makaurau 68,,"Otahuhu Intermediate School, 22-24 Luke Street",0,0,1,2,0,10,3,0,0,1,0,0,0,0,0,1,0,18,0
Tāmaki Makaurau 68,,"Otahuhu Primary School, 41 Station Road",0,0,1,0,0,13,1,0,0,2,0,0,0,0,0,0,0,17,0
Tāmaki Makaurau 68,,"Panama Road School, 139 Panama Road",1,0,1,2,0,30,4,0,0,4,0,0,0,0,0,0,0,42,3
Tāmaki Makaurau 68,Ōtara,"Bairds Mainfreight Primary School, 12 Edward Avenue",0,0,1,2,0,29,5,2,1,1,0,0,0,0,0,0,2,43,1
Tāmaki Makaurau 68,,"East Tāmaki Primary School, 196 Preston Road",0,0,2,0,0,15,5,1,0,2,0,0,0,0,0,0,0,25,3
Tāmaki Makaurau 68,,"Ferguson Intermediate School, 20-40 Ferguson Road",0,4,0,3,0,25,5,1,1,2,0,0,0,0,0,1,1,43,1
Tāmaki Makaurau 68,,"Flat Bush School, 20 Flat Bush Road",0,0,0,2,0,15,4,2,1,5,0,0,0,0,0,0,0,29,0
Tāmaki Makaurau 68,,"Mayfield School, 12 Pearl Baker Drive",0,1,1,5,0,41,4,0,0,3,0,0,0,0,0,0,0,55,1
Tāmaki Makaurau 68,,"Sir Edmund Hillary Collegiate, 2 Franklyne Road",0,0,0,1,0,20,0,0,0,1,0,0,0,0,0,1,0,23,0
Tāmaki Makaurau 68,,"Te Puke o Tara Community Hall, 20 Newbury Street",0,0,2,1,0,22,8,0,0,2,0,0,0,0,0,0,0,35,3
Tāmaki Makaurau 68,,"Wymondley Road School, 77 Wymondley Road",0,0,2,2,0,8,0,0,0,0,0,0,0,0,0,0,0,12,0
Tāmaki Makaurau 68,Panmure,"Panmure Bridge Primary School, 76 Kings Road",0,0,0,3,0,15,3,0,0,3,0,0,0,0,0,0,0,24,0
Tāmaki Makaurau 68,,"Panmure Community Centre, 7-13 Pilkington Road",0,3,0,4,0,24,10,0,0,1,0,0,0,0,0,1,0,43,1
Tāmaki Makaurau 68,,"Ruapotaka Primary School, 10A Taratoa Street",0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,6,0
Tāmaki Makaurau 68,,"Tamaki Primary School, 11A Alamein Road",0,0,0,0,0,15,3,1,0,2,0,0,0,0,0,0,0,21,1
Tāmaki Makaurau 68,Papatoetoe,"Hunters Plaza Shopping Centre, Pop Up Shop, 217 Great South Road",0,0,0,1,0,18,6,2,0,5,0,0,0,0,0,0,1,33,0
Tāmaki Makaurau 68,,"Omana Kindergarten, 42 Omana Road",0,0,0,1,0,8,1,3,0,0,0,1,0,0,0,0,0,14,0
Tāmaki Makaurau 68,,"Papatoetoe Central Primary School, Corner Great South Road & Saint George Street",0,0,1,2,0,7,1,0,0,0,0,0,0,0,0,0,0,11,0
Tāmaki Makaurau 68,,"Papatoetoe East Primary School, 138 Tui Road",0,3,0,2,0,21,3,2,0,0,0,0,0,0,0,0,0,31,0
Tāmaki Makaurau 68,,"Papatoetoe High School, 19 Nicholson Avenue",0,0,0,1,0,5,2,0,0,0,0,0,0,0,0,0,1,9,0
Tāmaki Makaurau 68,,"Papatoetoe Intermediate School, 175 Motatau Road",0,0,0,1,0,9,3,1,0,0,0,0,0,0,0,0,0,14,0
Tāmaki Makaurau 68,Point England,"Point England Primary School, 130 Point England Road",1,1,0,9,0,32,4,1,0,0,0,0,0,0,0,0,0,48,0
Tāmaki Makaurau 68,Clover Park,"Redoubt North Wesleyan Methodist Church, 51 Diorella Drive",0,1,0,1,0,25,7,1,0,2,0,0,0,0,0,0,3,40,0
Tāmaki Makaurau 68,Flat Bush,"Mission Heights Primary School Hall, 103 Jeffs Road",0,0,0,0,0,9,1,1,0,0,0,0,0,0,0,0,0,11,1
Tāmaki Makaurau 68,,"Ormiston Senior College, Main Entrance Foyer, 275 Ormiston Road",0,0,0,0,0,4,1,0,0,1,0,0,0,1,0,0,0,7,0
Tāmaki Makaurau 68,Goodwood Heights,"Everglade School Hall, 64 Everglade Drive",0,1,0,1,0,29,4,7,0,0,0,0,0,0,0,1,3,46,1
Tāmaki Makaurau 68,Manurewa,"Manurewa South School Hall, 39 Tawa Crescent",0,1,1,2,0,27,5,0,0,1,0,0,0,0,0,0,0,37,0
Tāmaki Makaurau 68,Manurewa East,"Alfriston College, KTK Foyer, Alfriston Road entrance",1,3,1,3,0,35,6,1,1,1,0,0,0,0,0,2,2,56,1
Tāmaki Makaurau 68,,"Greenmeadows Intermediate School, Technology Block, Ferguson Street entrance",0,0,0,1,0,13,3,0,0,1,0,0,0,0,0,0,0,18,0
Tāmaki Makaurau 68,,"Manurewa East School Hall, 10 Scotts Road",0,1,0,0,0,24,5,0,0,0,0,0,0,0,0,0,0,30,1
Tāmaki Makaurau 68,Takanini,"Conifer Grove School Hall, 70 Walter Strevens Drive",0,1,1,1,0,20,5,7,0,2,0,0,0,0,0,0,0,37,0
Tāmaki Makaurau 68,,"Takanini School Hall, Old Park Place entrance",2,0,2,4,0,42,8,0,0,4,1,0,0,0,0,1,3,67,1
Tāmaki Makaurau 68,The Gardens,"The Gardens School Hall, 101 Charles Prevost Drive",1,0,0,1,0,11,1,1,0,5,0,0,0,0,0,0,0,20,1
Tāmaki Makaurau 68,Wattle Downs,"Clayton Park School Hall, Wattle Farm Road entrance",1,5,0,4,0,42,7,1,2,3,0,1,0,0,0,0,2,68,1
Tāmaki Makaurau 68,,"Reremoana School Hall, 15 Scotsmoor Drive",0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,0,1,19,0
Tāmaki Makaurau 68,Glendowie,"Churchill Park School, Kinsale Avenue",0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,0,7,0
Tāmaki Makaurau 68,,"Sacred Heart College, Gate 1, Crossfield Road",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,1
Tāmaki Makaurau 68,Glen Innes,"Glen Innes Community Centre, 96 Line Road",0,0,0,4,0,50,11,0,0,4,0,0,0,0,0,0,0,69,4
Tāmaki Makaurau 68,,"Glen Innes School, 38-42 Eastview Road",0,0,0,1,0,10,2,0,0,1,0,0,0,0,0,0,2,16,0
Tāmaki Makaurau 68,,"Tāmaki College, 109-115 Taniwha Street",0,0,0,3,0,13,2,0,0,0,0,0,0,0,0,0,0,18,0
Tāmaki Makaurau 68,,"St Thomas's Church, 368 Kohimarama Road",0,1,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,7,0
Tāmaki Makaurau 68,Meadowbank,"Meadowbank Community Centre, 29 St Johns Road",1,0,0,1,0,8,0,4,0,1,0,0,0,0,0,0,0,15,1
Tāmaki Makaurau 68,Mission Bay,"Patteson Guide Hall, 87 Patteson Avenue",0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,6,0
Tāmaki Makaurau 68,Orakei,"Orakei Community Centre, 156 Kepa Road",0,3,0,8,0,33,20,0,0,0,0,0,0,0,0,1,1,66,0
Tāmaki Makaurau 68,,"Orakei Primary School, 1 Grace Street",1,0,0,2,0,9,1,1,0,1,0,0,0,0,0,0,0,15,0
Tāmaki Makaurau 68,Remuera,"Remuera Baptist Church, 641 Remuera Road",1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,6,0
Tāmaki Makaurau 68,St Heliers,"St Heliers Church & Community Centre, 100 St Heliers Bay Road",1,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,6,0
Tāmaki Makaurau 68,St Johns,"Auckland Netball Centre, 7 Allison Ferguson Drive",2,0,0,1,0,10,3,4,0,1,0,0,0,0,0,0,0,21,0
Tāmaki Makaurau 68,,"St John's College, Wesley Hall, 202-210 St John's Road",0,0,0,2,0,4,0,1,0,2,0,0,0,0,0,0,0,9,0
Tāmaki Makaurau 68,Henderson,"Henderson Primary School, 13 Montel Avenue",0,0,0,0,0,5,3,0,0,2,0,0,0,0,0,0,0,10,0
Tāmaki Makaurau 68,,"Holy Cross Catholic School, 8 Lavelle Road",1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1,0,8,0
Tāmaki Makaurau 68,,"Te Pai Centre Waitākere Netball, 31-35 Te Pai Place",0,0,0,3,0,16,3,0,0,2,0,0,0,0,0,0,0,24,1
Tāmaki Makaurau 68,,"West City Mall, Level 1 (former Life Pharmacy shop), 7 Catherine Street",0,0,0,5,0,14,4,0,0,1,0,0,0,0,0,0,0,24,0
Tāmaki Makaurau 68,Te Atatū South,"Edmonton Primary School, Corner School & Edmonton Roads",0,0,0,1,0,12,1,4,0,4,0,0,0,0,0,0,0,22,0
Tāmaki Makaurau 68,,"Flanshaw Road School, 51 Flanshaw Road",0,0,0,2,0,14,2,0,0,3,0,0,0,0,0,0,0,21,1
Tāmaki Makaurau 68,,"Freyberg Community School, 60 Roberts Road",0,2,0,0,0,14,3,1,2,4,0,0,0,0,0,0,0,26,2
Tāmaki Makaurau 68,,"Rangeview Intermediate School, 5 Keru Place",0,0,0,0,0,4,4,0,0,2,0,0,0,0,0,0,0,10,0
Tāmaki Makaurau 68,,"Tirimoana School, 34 Kokiri Street",0,0,0,1,0,11,3,0,1,1,0,0,0,0,0,0,0,17,0
Tāmaki Makaurau 68,Non-place,Overseas Special Votes Including Defence Force - Tāmaki Makaurau,5,31,7,94,0,305,54,12,3,24,0,3,0,1,0,7,14,560,0
Tāmaki Makaurau 68,Non-place,Overseas Votes Allowed for Party Only - Tāmaki Makaurau,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0
Tāmaki Makaurau 68,Non-place,Special Votes BEFORE Polling Day - Tāmaki Makaurau,35,59,108,327,0,2032,481,75,15,102,3,12,1,2,1,23,60,3336,110
Tāmaki Makaurau 68,Non-place,Special Votes ON Polling Day - Tāmaki Makaurau,29,54,69,173,0,1308,320,56,7,103,0,4,0,2,2,29,35,2191,54
Tāmaki Makaurau 68,Non-place,Votes Allowed for Party Only - Tāmaki Makaurau,7,19,25,65,0,517,109,22,4,16,2,5,0,0,1,7,20,819,37
Tāmaki Makaurau 68,Non-place,Postal Votes Received,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tāmaki Makaurau 68,Non-place,Voting places where less than 6 votes were taken,8,6,4,62,0,176,48,41,2,22,1,1,0,1,0,3,3,378,4
